,client_id,item_name,score
2964,19099,ПШТ-359-1,3.0
2965,19099,ПШТ-362-1,3.0
2966,19099,ПШТ-363-1,3.0
2967,19099,ПШТ-369-2,3.0
2968,19099,ПШТ-370-1,3.0
2969,19099,ТДИ-2-1,3.0
2970,19099,ТДО-23-1,3.0
2971,19158,ДЖО-14-1,5.0
2972,19158,ДЖП-77-4,3.0
2973,19158,ДЖП-77-7,3.0
2974,19158,КПКП-37-4,3.0
2975,19158,ЛН-40-12,9.0
2976,19158,ЛН-40-27,8.0
2977,19158,ЛН-40-30,3.0
2978,19158,ЛН-40-32,10.0
2979,19158,ПШТ-281-3,3.0
2980,19158,ПШТ-351-2,3.0
2981,19158,ПШТ-361-1,3.0
2982,19158,РВ-29-1,3.0
2983,19222,ДЖО-10-13,6.0
2984,19222,ДЖП-106-1,6.0
2985,19222,ДЖП-54-1,10.0
2986,19222,ЛН-23-19,7.0
2987,19222,ЛН-23-6,7.0
2988,19222,ЛН-48-1,6.0
2989,19222,ЛН-49-1,6.0
2990,19222,ПБ-1-21,6.0
2991,19222,ПЛА-4-1,6.0
2992,19222,ППП-2-1,6.0
2993,19222,ППП-2-17,6.0
2994,19222,ППП-2-7,6.0
2995,19222,ПШТ-364-2,6.0
2996,19222,ТВП-27-2,6.0
2997,19222,ШО-39-35,5.0
2998,19222,ШТЕ-15-1,6.0
2999,19236,КО-42-13,10.0
3000,19236,КО-42-15,10.0
3001,19236,КО-42-19,10.0
3002,19236,КО-42-20,10.0
3003,19236,КО-42-35,10.0
3004,19236,КО-42-38,10.0
3005,19254,ВПП-180-1,5.0
3006,19254,ВПП-183-1,6.0
3007,19254,ВПП-193-2,5.0
3008,19254,ВПП-201-2,5.0
3009,19254,ДЖО-10-16,5.0
3010,19254,КЛ-178-10,5.0
3011,19254,КЛ-178-6,5.0
3012,19254,КЛ-179-2,5.0
3013,19254,КЛ-179-9,5.0
3014,19254,КРО-107-25,5.0
3015,19254,КРО-107-41,5.0
3016,19254,ПБ-61-1,5.0
3017,19254,ПБ-64-1,10.0
3018,19254,ПШТ-363-1,3.0
3019,19254,РБ-83-1,5.0
3020,19254,РБ-84-1,10.0
3021,19297,ОР-2-1,10.0
3022,19297,ОР-2-10,10.0
3023,19297,ОР-2-21,10.0
3024,19297,ОР-2-22,10.0
3025,19297,ОР-2-3,10.0
3026,19297,ОР-2-4,10.0
3027,19297,ОР-2-6,8.0
3028,19297,ОР-2-8,10.0
3029,19297,ОР-2-9,10.0
3030,19297,ПАЙ-6-11,10.0
3031,19297,ПАЙ-6-12,10.0
3032,19297,ПАЙ-6-4,10.0
3033,19297,ПАЙ-6-5,10.0
3034,19297,ПАЙ-6-7,10.0
3035,19297,ПАЙ-6-8,10.0
3036,19297,ФТН-4-13,10.0
3037,19297,ФТН-4-14,10.0
3038,19301,АО-8-12,7.0
3039,19301,АО-8-16,10.0
3040,19301,АО-8-17,9.0
3041,19301,АО-8-20,9.0
3042,19301,АО-8-22,10.0
3043,19301,АО-8-53,5.0
3044,19301,АО-9-36,10.0
3045,19301,АО-9-59,7.0
3046,19301,АО-9-60,6.0
3047,19301,ШО-37-11,9.0
3048,19301,ШО-37-17,9.0
3049,19301,ШО-37-20,9.0
3050,19301,ШО-37-4,9.0
3051,19326,АО-12-6,2.0
3052,19326,ДЖП-69-1,2.0
3053,19326,КД-9-1,4.0
3054,19326,КРО-107-5,2.0
3055,19326,КРП-83-1,1.0
3056,19326,ЛН-56-1,2.0
3057,19326,ПБ-1-10,2.0
3058,19326,ПБ-1-13,2.0
3059,19326,ПБ-1-6,2.0
3060,19326,ПБ-59-1,2.0
3061,19326,ПШТ-302-2,2.0
3062,19326,ТБФ-3-10,2.0
3063,19326,ТБФ-3-16,2.0
3064,19326,ТБФ-3-4,2.0
3065,19326,ТО-11-10,2.0
3066,19326,ФТН-8-7,10.0
3067,19326,ХЛП-75-3,2.0
3068,19326,ХЛП-82-1,2.0
3069,19334,АО-1-1,6.0
3070,19334,АО-1-11,10.0
3071,19334,АО-1-12,5.0
3072,19334,АО-1-2,5.0
3073,19334,АО-1-3,10.0
3074,19334,АО-1-5,6.0
3075,19334,АО-1-9,5.0
3076,19334,ЖКА-2-5,5.0
3077,19334,ЖКА-2-9,5.0
3078,19348,ДЖО-14-3,3.0
3079,19348,ДЖО-16-3,10.0
3080,19348,ДЖП-104-1,4.0
3081,19348,КО-44-12,6.0
3082,19348,КО-44-26,6.0
3083,19348,ТДП-445-1,8.0
3084,19421,АО-1-5,1.0
3085,19421,АО-12-5,1.0
3086,19421,АП-69-12,1.0
3087,19421,АП-69-18,1.0
3088,19421,ВПП-169-1,1.0
3089,19421,ВПП-180-1,1.0
3090,19421,ВПП-184-1,1.0
3091,19421,КПГН-62-2,3.0
3092,19421,КПИ-15-1,1.0
3093,19421,КРП-70-2,1.0
3094,19421,КРП-78-1,1.0
3095,19421,ПД-11-7,1.0
3096,19421,ПД-17-2,1.0
3097,19421,ПД-17-3,1.0
3098,19421,ПД-36-4,1.0
3099,19421,ПД-36-5,1.0
3100,19421,ТДЖ-43-2,1.0
3101,19421,ТДЖ-48-1,1.0
3102,19421,ТДЖ-54-2,1.0
3103,19421,ТДП-245-3,1.0
3104,19421,ТФ-14-1,1.0
3105,19421,ТФ-9-3,1.0
3106,19421,ТФ-9-4,1.0
3107,19421,ФТН-3-27,5.0
3108,19421,ФТН-3-34,5.0
3109,19421,ФТН-3-5,5.0
3110,19421,ФТН-4-14,3.0
3111,19421,ФТН-4-3,3.0
3112,19421,СОД-2-1,10.0
3113,19421,СОМ-1-1,10.0
3114,19726,ЛН-48-2,10.0
3115,19749,КО-55-45,10.0
3116,19749,КО-55-67,10.0
3117,19749,ЛН-48-1,1.0
3118,19749,ЛН-48-2,2.0
3119,19749,ЛН-48-3,2.0
3120,19888,Б-5-5,7.0
3121,19888,ДЖО-10-13,8.0
3122,19888,ДЖО-4-4,10.0
3123,19888,ИКЖ-8-1,6.0
3124,19888,КО-55-48,7.0
3125,19888,КРО-107-7,8.0
3126,19888,ЛН-45-3,8.0
3127,19888,ХЛО-1-5,7.0
3128,20024,БО-1-2,2.0
3129,20024,БО-1-7,2.0
3130,20024,БО-2-1,2.0
3131,20024,БО-2-2,2.0
3132,20024,БО-2-3,2.0
3133,20024,ВПП-193-2,2.0
3134,20024,ВПП-201-1,2.0
3135,20024,ВПП-201-2,2.0
3136,20024,КО-55-14,1.0
3137,20024,КО-55-32,2.0
3138,20024,КПЧ-1-38,2.0
3139,20024,КРО-107-10,3.0
3140,20024,КРО-107-2,10.0
3141,20024,КРО-107-40,2.0
3142,20024,КРО-107-5,2.0
3143,20024,ШО-39-18,4.0
3144,20081,АО-12-6,3.0
3145,20081,АО-6-14,3.0
3146,20081,АО-9-54,3.0
3147,20081,КФ-3-1,10.0
3148,20182,КО-49-12,4.0
3149,20182,КО-49-31,5.0
3150,20182,КО-49-5,5.0
3151,20182,ОР-2-8,4.0
3152,20182,ПБ-59-1,1.0
3153,20182,ГР-67-1,6.0
3154,20182,ТТМ-319-1,10.0
3155,20182,ФД90-56-1,9.0
3156,20182,ФД90-91-2,7.0
3157,20213,АО-9-10,2.0
3158,20213,АО-9-11,2.0
3159,20213,АО-9-40,1.0
3160,20213,АО-9-9,1.0
3161,20213,Б-5-5,1.0
3162,20213,ЖКА-6-19,1.0
3163,20213,ЖКА-6-22,1.0
3164,20213,ЖКА-6-6,1.0
3165,20213,ЖКА-6-9,1.0
3166,20213,ЗАМ-23-4,1.0
3167,20213,ЗАМ-23-8,1.0
3168,20213,КЛ-179-2,1.0
3169,20213,КЛ-179-8,1.0
3170,20213,КО-22-55,1.0
3171,20213,ЛН-40-10,1.0
3172,20213,ЛН-40-20,1.0
3173,20213,ЛН-40-22,1.0
3174,20213,ЛН-40-23,1.0
3175,20213,ЛН-40-33,1.0
3176,20213,ОШТ-5-11,1.0
3177,20213,ОШТ-5-7,1.0
3178,20213,ПБ-1-22,1.0
3179,20213,ТО-11-28,1.0
3180,20213,ТО-11-3,1.0
3181,20213,ТО-11-7,2.0
3182,20213,ХЛО-1-18,1.0
3183,20213,ХЛО-1-24,1.0
3184,20213,БД-101-1,7.0
3185,20213,ФД90-82-1,10.0
3186,20213,ХБ-359-1,6.0
3187,20321,АО-1-17,1.0
3188,20321,АО-1-18,2.0
3189,20321,АО-1-9,2.0
3190,20321,ЖКА-6-16,10.0
3191,20321,ЖКА-6-17,9.0
3192,20321,ЖКА-6-22,6.0
3193,20321,ЖКА-6-8,3.0
3194,20321,ЖКК-30-11,6.0
3195,20321,ЖКК-30-15,6.0
3196,20321,ШО-39-11,1.0
3197,20321,ШО-39-25,2.0
3198,20321,ШО-39-5,1.0
3199,20321,ШО-39-52,1.0
3200,20344,ПЛА-3-4,10.0
3201,20397,АО-13-1,2.0
3202,20397,ДЖО-10-15,1.0
3203,20397,ЖКК-30-2,2.0
3204,20397,КО-92-1,6.0
3205,20397,ВПТ-8-1,8.0
3206,20397,ПВ50-118-1,8.0
3207,20397,ПВ50-134-1,7.0
3208,20397,ПВ50-27-1,10.0
3209,20397,ФД90-117-1,9.0
3210,20397,ФД90-81-2,9.0
3211,20397,ФД90-82-2,10.0
3212,20407,ЖКА-6-2,4.0
3213,20407,КО-92-1,5.0
3214,20407,КО-92-2,5.0
3215,20407,КО-92-3,5.0
3216,20407,ЛН-40-35,3.0
3217,20407,ОР-3-15,10.0
3218,20427,КО-49-33,10.0
3219,20427,ТДО-29-10,2.0
3220,20427,ТДО-29-17,2.0
3221,20427,ТДО-29-4,2.0
3222,20427,ТДО-29-7,2.0
3223,20449,КО-55-3,10.0
3224,20449,КО-55-30,10.0
3225,20449,КО-55-9,8.0
3226,20449,ЛН-40-27,10.0
3227,20449,ЛН-40-3,10.0
3228,20449,ЛН-40-36,10.0
3229,20449,ЛН-44-3,5.0
3230,20514,АО-8-73,9.0
3231,20514,ДЖО-10-16,9.0
3232,20514,ДЖО-10-24,8.0
3233,20514,ДЖО-14-8,10.0
3234,20514,ДЖП-63-1,4.0
3235,20514,ДЖП-69-1,2.0
3236,20514,ДЖП-96-1,2.0
3237,20514,КО-22-1,9.0
3238,20514,КО-22-13,6.0
3239,20514,КО-55-9,9.0
3240,20514,ПШТ-363-1,8.0
3241,20514,ПШТ-369-1,8.0
3242,20514,ФТН-11-4,7.0
3243,20514,ХЛО-1-29,4.0
3244,20514,ХЛП-66-1,2.0
3245,20514,ХЛП-66-2,4.0
3246,20514,ХЛП-67-1,2.0
3247,20514,ХЛП-82-1,9.0
3248,20628,АКС-1-27,4.0
3249,20628,ДЖО-10-9,2.0
3250,20628,ДЖО-16-1,1.0
3251,20628,ДЖО-16-2,1.0
3252,20628,КО-49-26,4.0
3253,20628,КФ-5-1,10.0
3254,20628,ПБ-1-21,1.0
3255,20628,ПБ-59-1,1.0
3256,20628,ПШТ-369-2,1.0
3257,20628,ШО-37-11,1.0
3258,20628,ШО-37-49,1.0
3259,20628,ШО-37-59,1.0
3260,20628,ШП-275-1,1.0
3261,20628,ШП-340-2,1.0
3262,20718,ВПП-182-1,6.0
3263,20718,КРП-76-1,10.0
3264,20765,МР-15-6,7.0
3265,20765,ПШТ-369-1,5.0
3266,20765,ТТБС-1-1,10.0
3267,20765,БГЛ-1-1,10.0
3268,20849,Б-5-1,1.0
3269,20849,Б-5-10,1.0
3270,20849,Б-5-11,1.0
3271,20849,Б-5-13,1.0
3272,20849,Б-5-14,1.0
3273,20849,Б-5-4,1.0
3274,20849,Б-5-6,1.0
3275,20849,Б-5-7,1.0
3276,20849,Б-5-8,1.0
3277,20849,КЛ-201-1,1.0
3278,20849,КПКП-41-1,1.0
3279,20849,ОШТ-5-23,5.0
3280,20849,ОШТ-5-24,7.0
3281,20849,ПБ-1-12,10.0
3282,20849,ТДО-22-6,1.0
3283,20849,ТДО-29-2,1.0
3284,20849,ТДО-29-21,1.0
3285,20849,ТДО-29-3,1.0
3286,20849,ТДО-3-2,1.0
3287,20849,ТДО-5-1,1.0
3288,20849,ТДО-5-2,1.0
3289,20849,ТДО-5-25,1.0
3290,20849,ТДО-5-7,1.0
3291,20849,ТДП-352-1,1.0
3292,20849,ТСС-1-24,10.0
3293,20849,ТСС-1-3,10.0
3294,20849,ТСС-1-30,10.0
3295,20849,ТСС-1-32,10.0
3296,20849,ТФ-11-1,1.0
3297,20849,ТФ-9-3,1.0
3298,20943,ТВ-26-1,9.0
3299,20943,ТВ-26-2,8.0
3300,20943,ТВ-76-1,9.0
3301,20943,ТВ-77-1,10.0
3302,20943,ТВ-77-2,10.0
3303,20982,ТО-11-38,10.0
3304,21006,АП-74-1,1.0
3305,21006,АП-95-2,3.0
3306,21006,АП-95-3,3.0
3307,21006,Б-12-1,1.0
3308,21006,ВПП-153-3,1.0
3309,21006,ЖКА-2-7,1.0
3310,21006,ЖКК-29-6,1.0
3311,21006,ЗАМ-27-1,1.0
3312,21006,КО-55-28,1.0
3313,21006,КО-55-3,1.0
3314,21006,КО-55-6,1.0
3315,21006,КО-55-61,1.0
3316,21006,КП-1-1,9.0
3317,21006,КП-2-1,9.0
3318,21006,КПКП-40-1,1.0
3319,21006,КРП-71-1,1.0
3320,21006,КРП-92-1,1.0
3321,21006,ПБ-1-12,1.0
3322,21006,ПБ-38-2,1.0
3323,21006,ПЛА-3-4,1.0
3324,21006,ПШТ-199-1,3.0
3325,21006,ПШТ-270-2,1.0
3326,21006,ПШТ-278-1,1.0
3327,21006,ПШТ-279-2,1.0
3328,21006,ТВ-59-2,1.0
3329,21006,ТВП-2-6,1.0
3330,21006,ТВП-23-1,1.0
3331,21006,ТДЖ-20-2,1.0
3332,21006,ТДП-431-2,1.0
3333,21006,ТСС-13-5,2.0
3334,21006,ФТН-3-2,5.0
3335,21006,ФТН-3-28,5.0
3336,21006,ФТН-4-14,3.0
3337,21006,ФТН-4-15,4.0
3338,21006,ФТН-4-17,3.0
3339,21006,ФТН-4-3,3.0
3340,21006,ФТН-9-1,5.0
3341,21006,ШП-17-1,1.0
3342,21006,ШП-278-3,1.0
3343,21006,ШП-284-1,1.0
3344,21006,ШП-347-1,1.0
3345,21006,ШП-360-1,1.0
3346,21006,БД-4-1,5.0
3347,21006,БД-85-1,5.0
3348,21006,ПЛК-267-1,10.0
3349,21006,ХБ-422-1,4.0
3350,21006,ХБ-453-1,4.0
3351,21006,ХБ-463-1,4.0
3352,21006,ХБ-498-1,4.0
3353,21006,ХБ-67-1,4.0
3354,21012,КО-49-20,10.0
3355,21012,КПЧ-1-41,2.0
3356,21012,КПЧ-1-43,2.0
3357,21012,КПЧ-1-44,2.0
3358,21012,ПД-36-6,3.0
3359,21012,ПЛЩ-22-4,2.0
3360,21012,СТТ-19-7,2.0
3361,21012,ШО-39-19,3.0
3362,21012,ШО-39-57,3.0
3363,21032,ЛН-41-3,10.0
3364,21032,ЛН-53-1,10.0
3365,21032,ПБ-67-1,8.0
3366,21032,ТДП-245-4,4.0
3367,21065,ВПП-176-1,8.0
3368,21065,КО-55-35,8.0
3369,21065,ЛН-40-31,8.0
3370,21065,ЛН-48-3,8.0
3371,21065,ХЛП-71-3,10.0
3372,21088,ЖКП-7-3,4.0
3373,21088,ЗАМ-23-14,7.0
3374,21088,ЛН-52-1,7.0
3375,21088,ПБ-1-5,7.0
3376,21088,ТДП-316-1,4.0
3377,21088,ШТЕ-15-1,10.0
3378,21158,ТВ-110-6,8.0
3379,21158,ШО-37-56,10.0
3380,21254,КО-55-28,10.0
3381,21254,КО-55-3,10.0
3382,21254,КО-55-44,7.0
3383,21254,ПБ-1-10,4.0
3384,21254,ПБ-1-12,6.0
3385,21254,ПБ-1-21,6.0
3386,21254,ПБ-1-25,7.0
3387,21278,ДЖП-104-4,4.0
3388,21278,ПШТ-355-2,10.0
3389,21278,ПШТ-362-1,9.0
3390,21278,ПШТ-364-2,9.0
3391,21312,ВПП-125-1,2.0
3392,21312,ИКЖ-8-14,2.0
3393,21312,ПБ-65-1,2.0
3394,21312,ПБ-66-1,2.0
3395,21312,РБ-38-1,3.0
3396,21312,РБ-38-2,3.0
3397,21312,РБ-74-3,4.0
3398,21312,РБ-74-6,4.0
3399,21312,РБ-75-1,3.0
3400,21312,ХЛП-73-3,3.0
3401,21312,ГР-53-1,10.0
3402,21348,АО-8-35,6.0
3403,21348,АО-8-36,4.0
3404,21348,Б-5-1,2.0
3405,21348,Б-5-13,2.0
3406,21348,КО-49-26,7.0
3407,21348,КО-49-5,7.0
3408,21348,КРО-107-2,3.0
3409,21348,ТБФ-3-26,3.0
3410,21348,ТДО-6-29,2.0
3411,21348,ТО-11-12,10.0
3412,21348,ТО-11-29,5.0
3413,21348,ТО-4-22,10.0
3414,21348,ШО-39-18,2.0
3415,21496,ПЛЩ-23-15,10.0
3416,21576,БО-1-2,2.0
3417,21576,ДЖП-104-1,2.0
3418,21576,ДЖП-109-1,2.0
3419,21576,ККЛ-71-2,3.0
3420,21576,ККЛ-75-1,2.0
3421,21576,КО-49-11,10.0
3422,21576,КО-49-16,10.0
3423,21576,КО-49-5,10.0
3424,21576,ЛН-40-32,2.0
3425,21576,МР-14-1,3.0
3426,21576,МР-14-2,2.0
3427,21576,МР-15-3,2.0
3428,21576,ППП-81-1,9.0
3429,21576,ППП-81-6,6.0
3430,21576,ПШТ-264-2,2.0
3431,21576,ПШТ-328-1,2.0
3432,21576,ПШТ-344-1,2.0
3433,21576,ПШТ-349-1,2.0
3434,21576,ПШТ-353-2,2.0
3435,21576,ПШТ-355-2,2.0
3436,21576,ФТН-4-14,9.0
3437,21732,ДЖО-10-15,2.0
3438,21732,ДЖО-10-6,2.0
3439,21732,ДЖО-4-1,2.0
3440,21732,ДЖО-4-4,2.0
3441,21732,ДЖО-4-6,2.0
3442,21732,ЖКК-20-38,2.0
3443,21732,ЖКК-30-15,2.0
3444,21732,ЖКК-30-16,2.0
3445,21732,ЖКК-30-7,2.0
3446,21732,ЖКК-32-2,2.0
3447,21732,ЖКК-32-5,2.0
3448,21732,ЖКК-32-6,2.0
3449,21732,КБУ-2-1,2.0
3450,21732,КО-55-42,2.0
3451,21732,КО-55-61,2.0
3452,21732,КО-55-62,2.0
3453,21732,КО-55-9,2.0
3454,21732,КПГН-28-1,10.0
3455,21732,КПГН-65-1,1.0
3456,21732,КПГС-23-11,2.0
3457,21732,КПГС-23-20,2.0
3458,21732,ПД-54-17,4.0
3459,21732,ТВ-109-1,2.0
3460,21732,ТВ-109-2,2.0
3461,21732,ТВ-109-4,2.0
3462,21732,ШП-340-1,2.0
3463,21732,ШП-340-2,2.0
3464,21732,ШП-358-1,2.0
3465,21746,КО-55-44,7.0
3466,21746,КО-55-47,10.0
3467,21746,РБ-80-1,1.0
3468,21746,ТДП-432-1,7.0
3469,21746,ТДП-432-2,7.0
3470,21746,ТФ-10-3,7.0
3471,21746,ТФ-10-4,7.0
3472,21746,ТФ-10-5,7.0
3473,21746,ТФ-11-1,7.0
3474,21746,ТФ-11-4,6.0
3475,21746,ТФ-9-4,7.0
3476,21769,ДЖО-4-5,10.0
3477,21769,ЖКК-20-39,10.0
3478,21798,ИКЖ-25-1,2.0
3479,21798,КПЧ-1-32,10.0
3480,21798,ЛН-48-2,10.0
3481,21798,ПД-21-15,7.0
3482,21798,ПД-36-6,10.0
3483,21798,ХЛП-75-1,8.0
3484,21798,ХЛП-75-2,2.0
3485,21798,ХЛП-75-3,4.0
3486,21841,ДЖО-10-13,4.0
3487,21841,ДЖО-10-9,4.0
3488,21841,ДЖП-62-1,2.0
3489,21841,ИКЖ-20-1,2.0
3490,21841,ИКЖ-9-14,2.0
3491,21841,ИКЖ-9-15,2.0
3492,21841,КПГС-21-4,2.0
3493,21841,КПГС-21-6,3.0
3494,21841,КПГС-23-2,2.0
3495,21841,КПГС-23-20,2.0
3496,21841,КПГС-24-4,2.0
3497,21841,КПГС-37-1,2.0
3498,21841,КПГС-37-2,2.0
3499,21841,КПЧ-1-32,10.0
3500,21841,КПЧ-1-37,5.0
3501,21841,КПЧ-1-4,5.0
3502,21841,КПЧ-1-7,10.0
3503,21841,КПЧ-1-9,10.0
3504,21841,ЛН-40-22,2.0
3505,21841,ЛН-40-3,2.0
3506,21841,ЛН-40-34,2.0
3507,21841,ЛН-40-35,2.0
3508,21841,МР-14-1,2.0
3509,21841,МР-14-4,2.0
3510,21841,ПБ-59-1,2.0
3511,21841,ПБ-60-1,2.0
3512,21841,ППП-2-29,2.0
3513,21841,ППП-2-4,1.0
3514,21841,ППП-2-9,4.0
3515,21841,ППП-39-2,2.0
3516,21841,ППП-64-1,2.0
3517,21841,ПШТ-337-1,2.0
3518,21841,ПШТ-339-1,2.0
3519,21841,РБ-20-1,3.0
3520,21841,РБ-36-3,3.0
3521,21841,РБ-37-4,1.0
3522,21841,РБ-38-1,1.0
3523,21841,РБ-38-2,1.0
3524,21841,РБ-74-2,2.0
3525,21841,ТДЖ-21-8,1.0
3526,21841,ХЛП-80-1,2.0
3527,21841,ХЛП-82-1,2.0
3528,21841,ШТЕ-15-1,2.0
3529,21851,АО-12-12,1.0
3530,21851,АО-9-10,4.0
3531,21851,АО-9-36,2.0
3532,21851,АО-9-40,1.0
3533,21851,АО-9-47,3.0
3534,21851,АО-9-49,1.0
3535,21851,АО-9-5,2.0
3536,21851,АО-9-51,3.0
3537,21851,ВПП-201-1,5.0
3538,21851,ВПП-201-2,5.0
3539,21851,ДЖП-104-1,3.0
3540,21851,ДЖП-104-5,3.0
3541,21851,ДЖП-104-6,1.0
3542,21851,ЗАМ-10-1,1.0
3543,21851,ЗАМ-23-12,1.0
3544,21851,ЗАМ-23-18,1.0
3545,21851,ИКЖ-8-13,1.0
3546,21851,КО-22-1,4.0
3547,21851,КО-22-16,1.0
3548,21851,КО-22-18,3.0
3549,21851,КО-22-30,1.0
3550,21851,КО-22-33,4.0
3551,21851,КО-22-37,3.0
3552,21851,КО-22-4,1.0
3553,21851,КО-22-43,2.0
3554,21851,КО-22-45,2.0
3555,21851,КО-22-52,1.0
3556,21851,КО-22-54,5.0
3557,21851,КО-22-57,4.0
3558,21851,КО-22-58,1.0
3559,21851,КО-90-2,2.0
3560,21851,КО-90-4,2.0
3561,21851,КО-90-6,3.0
3562,21851,КО-90-9,1.0
3563,21851,КО-91-4,1.0
3564,21851,КПЧ-1-37,1.0
3565,21851,КПЧ-1-43,2.0
3566,21851,КПЧ-1-5,1.0
3567,21851,КПЧ-1-7,1.0
3568,21851,КРО-107-10,2.0
3569,21851,КРО-107-12,3.0
3570,21851,КРО-107-29,1.0
3571,21851,КРО-107-41,7.0
3572,21851,КРО-107-5,4.0
3573,21851,КРП-15-1,2.0
3574,21851,КРП-15-3,2.0
3575,21851,КРП-15-5,2.0
3576,21851,КФ-1-1,3.0
3577,21851,КФ-3-1,6.0
3578,21851,КФ-4-1,3.0
3579,21851,КФ-5-1,6.0
3580,21851,ЛН-40-18,1.0
3581,21851,ЛН-40-3,1.0
3582,21851,ЛН-40-33,1.0
3583,21851,ЛН-50-1,1.0
3584,21851,ЛН-54-1,1.0
3585,21851,ЛН-55-1,2.0
3586,21851,ОШТ-5-12,1.0
3587,21851,ОШТ-5-14,1.0
3588,21851,ОШТ-5-15,1.0
3589,21851,ОШТ-5-23,1.0
3590,21851,ОШТ-5-7,1.0
3591,21851,ПШО-7-13,4.0
3592,21851,ПШО-7-36,1.0
3593,21851,ПШО-7-48,1.0
3594,21851,ПШО-7-49,3.0
3595,21851,ПШО-7-5,4.0
3596,21851,ПШО-7-6,5.0
3597,21851,ПШО-7-60,2.0
3598,21851,ПШО-7-7,3.0
3599,21851,ПШТ-327-2,10.0
3600,21851,ПШТ-349-2,6.0
3601,21851,ПШТ-351-1,1.0
3602,21851,ПШТ-351-2,2.0
3603,21851,ПШТ-364-1,1.0
3604,21851,ПШТ-364-2,1.0
3605,21851,РБ-49-2,1.0
3606,21851,ХЛО-1-13,2.0
3607,21851,ХЛО-1-5,1.0
3608,21851,ХЛП-70-1,2.0
3609,21851,ХЛП-71-3,5.0
3610,21851,ХЛП-76-2,5.0
3611,21851,ХЛП-79-1,1.0
3612,21851,ХЛП-80-1,2.0
3613,21851,ХЛП-82-1,1.0
3614,21851,ШО-37-11,6.0
3615,21851,ШО-37-20,1.0
3616,21851,ШО-37-32,2.0
3617,21851,ШО-37-36,4.0
3618,21851,ШО-37-4,6.0
3619,21851,ШО-39-10,4.0
3620,21851,ШО-39-16,4.0
3621,21851,ШО-39-17,2.0
3622,21851,ШО-39-18,4.0
3623,21851,ШО-39-19,1.0
3624,21851,ШО-39-34,3.0
3625,21851,ШО-39-37,3.0
3626,21851,ШО-39-41,2.0
3627,21851,ШО-39-44,1.0
3628,21851,ШО-39-49,2.0
3629,21851,ШО-39-5,1.0
3630,21851,ШО-39-52,3.0
3631,21851,ШО-39-61,3.0
3632,21851,ШО-39-7,2.0
3633,21851,ШО-9-1,4.0
3634,21851,ШО-9-2,4.0
3635,21851,ШП-360-1,4.0
3636,21851,ШП-363-1,4.0
3637,21874,КЛ-178-1,10.0
3638,21874,КЛ-178-2,10.0
3639,21874,КЛ-178-7,10.0
3640,21874,КЛ-178-9,10.0
3641,21874,КЛ-179-1,10.0
3642,21874,КЛ-180-6,10.0
3643,21874,КЛ-180-7,10.0
3644,21874,КЛ-180-9,10.0
3645,21874,ПШТ-264-2,10.0
3646,21874,ПШТ-264-4,7.0
3647,21874,РБ-2-1,10.0
3648,21874,РБ-2-21,10.0
3649,21898,АО-8-22,2.0
3650,21898,ДЖО-10-24,3.0
3651,21898,ДЖО-14-8,3.0
3652,21898,ДЖО-16-1,3.0
3653,21898,ИКЖ-8-25,3.0
3654,21898,КО-49-12,4.0
3655,21898,КПГС-37-1,3.0
3656,21898,КПЧ-1-37,3.0
3657,21898,КПЧ-1-6,3.0
3658,21898,КРО-107-40,3.0
3659,21898,РБ-72-1,3.0
3660,21898,РБ-72-2,3.0
3661,21898,ТДО-4-17,4.0
3662,21898,ТДО-4-5,3.0
3663,21898,ТСС-18-4,3.0
3664,21898,ШО-55-1,3.0
3665,21898,ШП-359-1,3.0
3666,21898,ШП-364-2,3.0
3667,21898,ТС-28-1,10.0
3668,21914,ДЖО-14-12,4.0
3669,21914,ДЖО-14-3,3.0
3670,21914,ДЖО-14-7,5.0
3671,21914,ДЖО-16-3,4.0
3672,21914,ЖКА-6-6,3.0
3673,21914,КД-1-1,10.0
3674,21914,КД-2-1,10.0
3675,21914,КД-5-1,10.0
3676,21914,ПБ-1-21,8.0
3677,21914,ППП-2-3,2.0
3678,21914,ППП-2-7,3.0
3679,21914,ППП-63-1,3.0
3680,21914,РБ-36-3,2.0
3681,21914,ТВ-110-7,3.0
3682,21914,ТДП-418-1,3.0
3683,21914,ТДП-440-1,3.0
3684,21931,ВПП-182-1,2.0
3685,21931,ИКЖ-8-23,2.0
3686,21931,КПГН-28-1,10.0
3687,21931,КПГС-23-18,3.0
3688,21931,КПГС-25-5,3.0
3689,21931,КПКП-35-3,2.0
3690,21931,КПЧ-1-38,4.0
3691,21931,ЛН-44-2,2.0
3692,21931,ПШТ-363-1,3.0
3693,21931,ТДП-396-1,1.0
3694,21931,ХЛО-2-14,3.0
3695,21931,ШО-39-34,4.0
3696,21955,ДЖО-10-12,3.0
3697,21955,ДЖО-10-22,3.0
3698,21955,ДЖО-10-24,3.0
3699,21955,ДЖО-10-5,1.0
3700,21955,ДЖО-10-7,3.0
3701,21955,ДЖО-10-9,1.0
3702,21955,ДЖО-17-1,3.0
3703,21955,ДЖО-17-2,3.0
3704,21955,ДЖО-4-3,1.0
3705,21955,ДЖО-4-4,1.0
3706,21955,ДЖО-4-5,1.0
3707,21955,ТДЖ-25-1,3.0
3708,21955,ТДМ-8-10,1.0
3709,21955,ТДМ-8-2,3.0
